offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,triadCoef,coefList
16.0 to 16.5,"[0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0]",b-Major,0.6172133998483679,"[-0.30860669992418405, 8.565556595235387e-18, 0.6172133998483678, -0.3086066999241839, -0.3086066999241839, 8.565556595235387e-18, 8.565556595235387e-18, 0.3086066999241837, -0.30860669992418405, -0.30860669992418394, 0.6172133998483679, 4.282778297617694e-18, -0.30860669992418394, 8.565556595235387e-18, 0.6172133998483678, -0.30860669992418405, -0.30860669992418405, 0.6172133998483678, 8.565556595235387e-18, -0.3086066999241839, 8.565556595235387e-18, 8.565556595235387e-18, 0.30860669992418377, -0.3086066999241839]"
18.0 to 18.83333333,"[0, 0, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0]",dMajor,0.5261522196019802,"[0.22549380840084865, -0.3758230140014144, 0.5261522196019802, -0.0751646028002829, -0.0751646028002829, -0.3758230140014144, 0.22549380840084865, 0.22549380840084862, -0.3758230140014144, -0.07516460280028286, -0.0751646028002829, 0.22549380840084865, -0.07516460280028286, -0.3758230140014144, 0.5261522196019802, -0.0751646028002829, -0.07516460280028288, -0.0751646028002829, 0.22549380840084865, 0.22549380840084862, -0.3758230140014144, 0.22549380840084865, 0.22549380840084854, -0.3758230140014145]"
19.0 to 19.75,"[0, 0, 1, 0, 1, 0, 2, 2, 0, 1, 0, 0]",dMajor,0.5703518254720302,"[0.31686212526223906, -0.44360697536713456, 0.5703518254720302, 0.0633724250524478, -0.19011727515734336, -0.1901172751573434, 0.0633724250524478, 0.3168621252622389, -0.4436069753671345, 0.06337242505244779, -0.19011727515734336, 0.06337242505244783, 0.06337242505244783, -0.44360697536713467, 0.3168621252622389, 0.06337242505244786, -0.1901172751573434, 0.06337242505244783, 0.0633724250524478, 0.3168621252622389, -0.44360697536713456, 0.31686212526223906, 0.3168621252622389, -0.44360697536713456]"
20.0 to 20.25,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0]",dMajor,0.6172133998483675,"[-8.565556595235384e-18, -0.3086066999241839, 0.6172133998483675, 8.565556595235384e-18, -0.30860669992418377, 0.30860669992418377, 8.565556595235384e-18, 4.282778297617692e-18, -0.3086066999241839, 0.30860669992418377, -0.30860669992418377, 4.282778297617692e-18, 0.30860669992418377, -0.30860669992418377, 4.282778297617692e-18, -2.5696669785706156e-17, -0.3086066999241839, 0.30860669992418377, 8.565556595235384e-18, 4.282778297617692e-18, -0.3086066999241839, 0.6172133998483675, 8.565556595235384e-18, -0.30860669992418377]"
22.0 to 22.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",dMajor,0.25819888974716115,"[-0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, 0.2581988897471611, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.2581988897471611, -0.25819888974716115, 0.25819888974716115, 0.2581988897471611, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115]"
23.0 to 23.5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c#Major,0.2581988897471612,"[-0.2581988897471613, 0.2581988897471612, 0.2581988897471612, -0.25819888974716115, -0.25819888974716115, -0.2581988897471612, 0.25819888974716115, 0.2581988897471611, -0.2581988897471613, 0.2581988897471612, 0.25819888974716115, -0.25819888974716115, -0.2581988897471613, 0.25819888974716115, 0.25819888974716115, -0.2581988897471613, 0.2581988897471612, 0.2581988897471612, -0.25819888974716115, -0.25819888974716115, -0.2581988897471613, 0.2581988897471612, 0.25819888974716115, -0.25819888974716115]"
24.0 to 24.625,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,1.0,"[-0.33333333333333326, -0.33333333333333326, 1.0, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326]"
25.0 to 25.5,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,0.727606875108999,"[-0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297]"
26.0 to 26.75,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",dMajor,0.6831300510639732,"[0.2927700218845598, -0.48795003647426644, 0.6831300510639732, -0.0975900072948533, -0.09759000729485331, -0.09759000729485325, -0.0975900072948533, 0.29277002188455986, -0.4879500364742665, 0.29277002188455986, -0.09759000729485333, -0.09759000729485331, 0.29277002188455986, -0.4879500364742665, 0.29277002188455986, -0.09759000729485333, -0.09759000729485326, 0.2927700218845598, -0.0975900072948533, 0.29277002188456, -0.48795003647426644, 0.29277002188455986, 0.29277002188455986, -0.4879500364742666]"
27.0 to 27.75,"[0, 1, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0]",aMajor,0.7453559924999298,"[0.14907119849998596, -0.14907119849998596, 0.44721359549995787, -0.14907119849998596, -0.14907119849998596, 0.14907119849998596, 0.14907119849998596, -0.14907119849998596, -0.44721359549995787, 0.7453559924999298, -0.44721359549995787, -0.14907119849998596, 0.44721359549995787, -0.14907119849998596, -0.14907119849998596, -0.14907119849998596, 0.14907119849998596, 0.14907119849998596, -0.14907119849998596, 0.14907119849998596, -0.44721359549995787, 0.7453559924999298, -0.14907119849998596, -0.44721359549995787]"
28.0 to 28.625,"[0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0]",dMajor,0.6172133998483678,"[8.565556595235387e-18, -0.30860669992418405, 0.6172133998483678, -0.3086066999241839, 4.282778297617694e-18, -0.30860669992418394, 8.565556595235387e-18, 0.3086066999241837, -0.3086066999241839, 8.565556595235387e-18, 0.3086066999241839, 4.282778297617694e-18, 8.565556595235387e-18, -0.30860669992418394, 0.6172133998483678, -0.30860669992418394, 8.565556595235387e-18, 0.3086066999241839, 8.565556595235387e-18, 4.282778297617694e-18, -0.30860669992418405, 8.565556595235387e-18, 0.30860669992418377, -0.3086066999241839]"
29.0 to 29.625,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,1.0,"[-0.33333333333333326, -0.33333333333333326, 1.0, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326]"
30.0 to 30.875,"[0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0]",dMinor,0.6172133998483681,"[-8.565556595235387e-18, -0.30860669992418405, 0.6172133998483679, 1.7131113190470775e-17, -0.3086066999241839, -0.30860669992418394, 0.3086066999241839, 0.3086066999241839, -0.30860669992418394, -0.3086066999241839, 3.426222638094155e-17, 0.3086066999241839, -0.3086066999241839, -0.30860669992418394, 0.6172133998483681, -8.565556595235387e-18, -0.30860669992418394, 3.426222638094155e-17, 0.3086066999241839, 2.1413891488088468e-17, -0.30860669992418405, 0.3086066999241839, 0.3086066999241839, -0.3086066999241839]"
31.0 to 31.875,"[0, 0, 2, 0, 1, 0, 2, 1, 0, 0, 0, 0]",dMajor,0.6299407883487121,"[0.12598815766974242, -0.3779644730092272, 0.6299407883487121, -0.12598815766974242, -0.12598815766974242, -0.3779644730092272, 0.12598815766974242, 0.3779644730092272, -0.3779644730092272, -0.12598815766974242, 0.12598815766974242, 0.12598815766974242, -0.12598815766974242, -0.3779644730092272, 0.6299407883487121, -0.12598815766974242, -0.12598815766974242, 0.12598815766974242, 0.12598815766974242, 0.12598815766974242, -0.3779644730092272, 0.12598815766974242, 0.3779644730092272, -0.3779644730092272]"
32.0 to 32.5,"[0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",cMajor,0.408248290463863,"[0.408248290463863, 3.399349888776295e-17, -2.266233259184197e-17, 2.266233259184197e-17, 5.665583147960492e-18, -0.408248290463863, 0.40824829046386296, -1.6996749443881475e-17, -0.408248290463863, 0.40824829046386296, -0.408248290463863, 5.665583147960492e-18, -2.266233259184197e-17, 4.532466518368394e-17, -1.6996749443881475e-17, 3.399349888776295e-17, 0.40824829046386296, -0.408248290463863, 0.0, 0.4082482904638629, -0.40824829046386313, 0.408248290463863, -2.266233259184197e-17, -0.40824829046386296]"
33.0 to 33.625,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",cMajor,0.5555555555555556,"[0.5555555555555556, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326]"
34.0 to 34.75,"[0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0]",gMinor,0.6172133998483679,"[0.6172133998483678, -0.30860669992418394, 0.0, 1.7131113190470775e-17, 0.3086066999241839, -0.30860669992418394, 0.0, 2.1413891488088468e-17, -0.30860669992418394, 0.3086066999241839, -0.3086066999241839, 4.282778297617694e-18, 0.3086066999241839, -0.3086066999241839, 4.282778297617694e-18, 2.569666978570616e-17, 0.3086066999241839, -0.3086066999241839, 0.0, 0.6172133998483679, -0.30860669992418405, 0.0, 1.7131113190470775e-17, -0.3086066999241839]"
35.0 to 35.75,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",dMinor,0.6831300510639732,"[-0.09759000729485326, -0.0975900072948533, 0.2927700218845598, -0.4879500364742666, 0.29277002188455986, -0.4879500364742665, 0.29277002188455986, 0.29277002188455986, -0.4879500364742665, 0.29277002188456, -0.0975900072948533, 0.29277002188455986, -0.0975900072948533, -0.0975900072948533, 0.6831300510639732, -0.4879500364742665, 0.29277002188456, -0.0975900072948533, -0.09759000729485331, 0.29277002188455986, -0.4879500364742665, 0.2927700218845598, -0.0975900072948533, -0.09759000729485337]"
36.0 to 36.625,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",aMajor,0.816496580927726,"[-4.532466518368394e-17, 2.266233259184197e-17, 0.0, -0.40824829046386296, 0.408248290463863, 0.0, 9.064933036736788e-17, -2.266233259184197e-17, -0.4082482904638629, 0.816496580927726, -0.40824829046386296, 2.266233259184197e-17, 0.4082482904638629, 4.532466518368394e-17, 2.266233259184197e-17, -0.4082482904638629, 0.4082482904638629, 0.0, -0.40824829046386296, 0.408248290463863, -0.40824829046386296, 0.408248290463863, -0.408248290463863, -2.266233259184197e-17]"
37.0 to 37.66666667,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",aMajor,0.727606875108999,"[-0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297]"
38.0 to 38.875,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0]",aMajor,0.6172133998483678,"[-8.565556595235384e-18, 5.995889616664769e-17, 0.30860669992418377, 8.565556595235384e-18, -0.30860669992418377, 0.30860669992418377, 7.709000935711847e-17, 4.282778297617692e-18, -0.3086066999241839, 0.6172133998483678, -0.3086066999241839, -0.30860669992418377, 0.30860669992418377, 7.709000935711847e-17, -0.30860669992418377, -8.565556595235384e-18, 5.995889616664769e-17, 0.30860669992418377, -0.30860669992418377, 4.282778297617692e-18, -0.3086066999241839, 0.6172133998483678, 8.565556595235384e-18, -0.30860669992418377]"
39.0 to 39.75,"[0, 1, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0]",cMajor,0.44721359549995787,"[0.44721359549995787, -0.14907119849998596, 0.14907119849998596, 0.14907119849998596, -0.14907119849998596, -0.14907119849998596, 0.14907119849998596, 0.14907119849998596, -0.44721359549995787, 0.44721359549995787, -0.44721359549995787, -0.14907119849998596, 0.14907119849998596, -0.14907119849998596, -0.14907119849998596, 0.14907119849998596, 0.14907119849998596, -0.14907119849998596, -0.14907119849998596, 0.44721359549995787, -0.44721359549995787, 0.44721359549995787, 0.14907119849998596, -0.44721359549995787]"
40.0 to 40.625,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,0.727606875108999,"[-0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297]"
41.0 to 41.625,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,1.0,"[-0.33333333333333326, -0.33333333333333326, 1.0, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326]"
42.0 to 42.875,"[0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0]",dMinor,0.6172133998483681,"[-2.569666978570616e-17, -0.30860669992418405, 0.6172133998483679, -0.3086066999241839, 2.1413891488088468e-17, -0.30860669992418394, 0.3086066999241839, 5.567611786903001e-17, -0.3086066999241839, -8.565556595235387e-18, 4.2827782976176937e-17, 0.3086066999241839, -8.565556595235387e-18, -0.30860669992418394, 0.6172133998483681, -0.30860669992418394, -8.565556595235387e-18, 4.2827782976176937e-17, 0.3086066999241839, 2.1413891488088468e-17, -0.30860669992418405, 0.3086066999241839, 5.99588961666477e-17, -0.3086066999241839]"
43.0 to 43.75,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",aMajor,0.4082482904638631,"[-2.2662332591841973e-17, 6.79869977755259e-17, 0.0, 0.0, 2.2662332591841973e-17, -4.5324665183683945e-17, 9.064933036736789e-17, 0.408248290463863, -0.408248290463863, 0.4082482904638631, -0.4082482904638631, 2.2662332591841973e-17, 0.0, 9.064933036736789e-17, 2.2662332591841973e-17, -2.2662332591841973e-17, 6.79869977755259e-17, -4.5324665183683945e-17, -0.408248290463863, 0.408248290463863, -0.408248290463863, 0.4082482904638631, 0.0, 2.2662332591841973e-17]"
44.0 to 44.83333333,"[0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0]",dMajor,0.6172133998483678,"[8.565556595235387e-18, -0.30860669992418405, 0.6172133998483678, -0.3086066999241839, 4.282778297617694e-18, -0.30860669992418394, 8.565556595235387e-18, 0.3086066999241837, -0.3086066999241839, 8.565556595235387e-18, 0.3086066999241839, 4.282778297617694e-18, 8.565556595235387e-18, -0.30860669992418394, 0.6172133998483678, -0.30860669992418394, 8.565556595235387e-18, 0.3086066999241839, 8.565556595235387e-18, 4.282778297617694e-18, -0.30860669992418405, 8.565556595235387e-18, 0.30860669992418377, -0.3086066999241839]"
45.0 to 45.75,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",aMajor,0.4082482904638631,"[-2.2662332591841973e-17, 6.79869977755259e-17, 0.0, 0.0, 2.2662332591841973e-17, -4.5324665183683945e-17, 9.064933036736789e-17, 0.408248290463863, -0.408248290463863, 0.4082482904638631, -0.4082482904638631, 2.2662332591841973e-17, 0.0, 9.064933036736789e-17, 2.2662332591841973e-17, -2.2662332591841973e-17, 6.79869977755259e-17, -4.5324665183683945e-17, -0.408248290463863, 0.408248290463863, -0.408248290463863, 0.4082482904638631, 0.0, 2.2662332591841973e-17]"
46.0 to 46.83333333,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",dMajor,0.7453559924999298,"[-0.44721359549995787, -0.14907119849998596, 0.7453559924999298, -0.44721359549995787, -0.14907119849998596, 0.14907119849998596, 0.14907119849998596, 0.14907119849998596, -0.44721359549995787, 0.44721359549995787, -0.14907119849998596, 0.14907119849998596, 0.14907119849998596, -0.14907119849998596, 0.44721359549995787, -0.44721359549995787, -0.14907119849998596, 0.44721359549995787, -0.14907119849998596, -0.14907119849998596, -0.44721359549995787, 0.7453559924999298, -0.14907119849998596, -0.14907119849998596]"
47.0 to 47.75,"[0, 0, 1, 0, 1, 0, 2, 1, 0, 2, 0, 0]",dMajor,0.8238415256818212,"[0.06337242505244783, -0.4436069753671345, 0.8238415256818212, -0.19011727515734336, -0.1901172751573433, 0.06337242505244775, 0.06337242505244779, 0.06337242505244785, -0.4436069753671345, 0.3168621252622389, -0.19011727515734336, 0.06337242505244782, 0.316862125262239, -0.4436069753671346, 0.3168621252622389, -0.19011727515734325, -0.1901172751573433, 0.3168621252622389, 0.06337242505244779, 0.06337242505244785, -0.4436069753671345, 0.5703518254720301, 0.06337242505244783, -0.4436069753671345]"
48.0 to 48.75,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1]",gMajor,0.5773502691896257,"[0.19245008972987526, -0.5773502691896257, 0.19245008972987526, 0.19245008972987526, 0.19245008972987526, -0.5773502691896257, -0.19245008972987526, 0.5773502691896257, -0.19245008972987526, -0.19245008972987526, -0.19245008972987526, 0.5773502691896257, -0.19245008972987526, -0.5773502691896257, 0.5773502691896257, 0.19245008972987526, -0.19245008972987526, -0.19245008972987526, 0.19245008972987526, 0.5773502691896257, -0.5773502691896257, -0.19245008972987526, 0.19245008972987526, 0.19245008972987526]"
49.0 to 49.83333333,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",cMajor,0.40824829046386296,"[0.40824829046386296, -0.408248290463863, 0.40824829046386296, -1.1331166295920985e-17, -3.965908203572344e-17, 3.399349888776295e-17, -1.1331166295920985e-17, -1.6996749443881475e-17, -0.408248290463863, 0.40824829046386296, -0.4082482904638629, -1.6996749443881475e-17, 0.40824829046386296, -0.4082482904638629, -1.6996749443881475e-17, -1.1331166295920985e-17, -1.1331166295920985e-17, 3.399349888776295e-17, -1.1331166295920985e-17, 0.4082482904638629, -0.408248290463863, 0.40824829046386296, -1.1331166295920985e-17, -0.40824829046386296]"
50.0 to 50.83333333,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 2]",gMajor,0.6299407883487121,"[0.12598815766974242, -0.3779644730092272, 0.12598815766974242, 0.12598815766974242, 0.12598815766974242, -0.12598815766974242, -0.12598815766974242, 0.6299407883487121, -0.3779644730092272, -0.12598815766974242, -0.3779644730092272, 0.3779644730092272, -0.12598815766974242, -0.3779644730092272, 0.3779644730092272, 0.12598815766974242, -0.3779644730092272, -0.12598815766974242, -0.12598815766974242, 0.6299407883487121, -0.3779644730092272, 0.12598815766974242, 0.12598815766974242, 0.12598815766974242]"
51.0 to 51.83333333,"[0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 2]",eMajor,0.6764814252025461,"[0.07516460280028295, 0.07516460280028292, -0.22549380840084865, -0.22549380840084865, 0.6764814252025461, -0.5261522196019802, -0.22549380840084865, 0.6764814252025461, -0.22549380840084865, 0.07516460280028292, -0.22549380840084865, 0.07516460280028292, -0.22549380840084862, -0.22549380840084865, 0.3758230140014145, -0.22549380840084865, 0.3758230140014145, -0.22549380840084865, -0.5261522196019802, 0.6764814252025461, -0.22549380840084854, -0.22549380840084865, 0.07516460280028292, 0.3758230140014145]"
