offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,triadCoef,coefList
11.0 to 11.79166667,"[2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",cMajor,0.5261522196019804,"[0.5261522196019804, -0.07516460280028295, -0.07516460280028288, -0.37582301400141443, -0.0751646028002829, 0.5261522196019804, -0.37582301400141443, -0.0751646028002829, 0.22549380840084873, -0.07516460280028292, 0.22549380840084865, -0.37582301400141443, 0.5261522196019804, -0.07516460280028295, -0.07516460280028289, 0.22549380840084876, -0.07516460280028292, 0.22549380840084865, -0.37582301400141443, -0.0751646028002829, 0.5261522196019804, -0.37582301400141443, -0.07516460280028289, -0.37582301400141455]"
12.0 to 12.875,"[2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0]",cMajor,0.6970966755769256,"[0.6970966755769256, -0.3168621252622389, -0.06337242505244776, -0.3168621252622389, 0.1901172751573434, 0.19011727515734342, -0.3168621252622389, -0.06337242505244779, 0.1901172751573434, 0.19011727515734328, -0.06337242505244779, -0.3168621252622389, 0.6970966755769256, -0.3168621252622389, -0.06337242505244779, 0.19011727515734342, 0.19011727515734328, -0.06337242505244776, -0.3168621252622389, 0.1901172751573434, 0.19011727515734342, -0.3168621252622389, -0.06337242505244779, -0.31686212526223906]"
13.125 to 13.625,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,1.0,"[1.0, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326]"
14.0 to 14.875,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",cMajor,0.6831300510639733,"[0.6831300510639733, -0.09759000729485326, -0.09759000729485325, -0.0975900072948533, -0.09759000729485331, 0.6831300510639733, -0.4879500364742665, -0.09759000729485326, -0.0975900072948533, 0.29277002188455986, -0.0975900072948533, -0.48795003647426666, 0.6831300510639733, -0.0975900072948533, -0.4879500364742666, 0.2927700218845598, -0.09759000729485326, 0.29277002188455986, -0.4879500364742666, 0.29277002188456, 0.29277002188455986, -0.09759000729485325, -0.09759000729485325, -0.4879500364742666]"
15.25 to 15.625,"[2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",fMajor,0.7745966692414836,"[0.25819888974716115, 0.2581988897471612, -0.25819888974716115, -0.25819888974716115, -0.25819888974716115, 0.7745966692414836, -0.2581988897471611, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.2581988897471611, -0.25819888974716115, 0.7745966692414836, -0.25819888974716115, -0.25819888974716115, -0.25819888974716115]"
16.0 to 16.875,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMajor,0.9258200997725516,"[0.30860669992418377, 8.565556595235384e-18, 2.5696669785706156e-17, -0.30860669992418377, -0.30860669992418377, 0.9258200997725516, -0.30860669992418377, -0.30860669992418377, 0.30860669992418366, 9.422112254758924e-17, -8.565556595235384e-18, -0.30860669992418377, 0.6172133998483674, 8.565556595235384e-18, -0.30860669992418377, 0.30860669992418377, -0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -0.30860669992418377, 0.6172133998483675, 5.995889616664769e-17, -0.30860669992418377, -0.30860669992418377]"
17.25 to 17.66666667,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",fMajor,0.7745966692414836,"[0.25819888974716115, 0.2581988897471612, -0.25819888974716115, -0.25819888974716115, -0.25819888974716115, 0.7745966692414836, -0.2581988897471611, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.2581988897471611, -0.25819888974716115, 0.7745966692414836, -0.25819888974716115, -0.25819888974716115, -0.25819888974716115]"
18.125 to 18.875,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,0.9505863757867167,"[0.9505863757867167, -0.3168621252622389, -0.3168621252622389, -0.0633724250524478, 0.19011727515734345, 0.19011727515734342, -0.31686212526223906, -0.0633724250524478, 0.19011727515734342, 0.19011727515734328, -0.3168621252622389, -0.31686212526223906, 0.6970966755769256, -0.3168621252622389, -0.31686212526223906, 0.4436069753671347, 0.19011727515734328, -0.3168621252622389, -0.3168621252622389, 0.4436069753671347, 0.19011727515734342, -0.31686212526223906, -0.0633724250524478, -0.31686212526223906]"
19.0 to 19.875,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,0.9258200997725516,"[0.9258200997725516, -0.3086066999241839, -0.30860669992418377, 1.713111319047077e-17, -1.2848334892853078e-17, 0.30860669992418366, -0.30860669992418377, 2.1413891488088465e-17, 0.3086066999241837, 2.5696669785706156e-17, -0.30860669992418377, -0.30860669992418377, 0.6172133998483675, -0.30860669992418377, -0.30860669992418377, 0.6172133998483674, 2.5696669785706156e-17, -0.30860669992418377, -0.30860669992418377, 0.30860669992418377, 0.3086066999241837, -0.30860669992418377, 1.713111319047077e-17, -0.30860669992418377]"
20.125 to 20.5,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,0.7745966692414837,"[0.7745966692414837, -0.25819888974716115, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, 0.25819888974716115, -0.2581988897471611, -0.25819888974716115, 0.25819888974716115, 0.2581988897471612, -0.2581988897471612, -0.25819888974716115, 0.7745966692414837, -0.2581988897471611, -0.25819888974716115, 0.25819888974716115, 0.2581988897471612, -0.2581988897471612, -0.2581988897471611, 0.25819888974716104, 0.25819888974716115, -0.25819888974716115, -0.25819888974716115, -0.25819888974716115]"
21.0 to 21.83333333,"[1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]",cMajor,0.8372183582789213,"[0.8372183582789213, -0.27907278609297376, -0.27907278609297376, 0.39070190053016346, -0.05581455721859479, -0.05581455721859478, -0.27907278609297376, 0.39070190053016346, -0.05581455721859477, -0.055814557218594754, -0.27907278609297376, -0.2790727860929738, 0.16744367165578422, -0.27907278609297376, -0.2790727860929738, 0.6139601294045423, -0.055814557218594754, -0.27907278609297376, -0.27907278609297376, 0.6139601294045423, -0.05581455721859479, -0.27907278609297376, 0.39070190053016346, -0.2790727860929738]"
22.125 to 22.875,"[1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",cMajor,0.7453559924999298,"[0.7453559924999298, -0.44721359549995787, -0.14907119849998596, 0.14907119849998596, 0.14907119849998596, -0.14907119849998596, -0.44721359549995787, 0.7453559924999298, -0.14907119849998596, -0.14907119849998596, -0.14907119849998596, -0.14907119849998596, 0.14907119849998596, -0.44721359549995787, 0.14907119849998596, 0.44721359549995787, -0.14907119849998596, -0.14907119849998596, -0.44721359549995787, 0.7453559924999298, -0.14907119849998596, -0.44721359549995787, 0.44721359549995787, -0.14907119849998596]"
23.375 to 23.875,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",gMajor,0.8268106308031117,"[0.22549380840084862, -0.07516460280028286, -0.0751646028002829, 0.22549380840084873, -0.0751646028002829, -0.07516460280028288, -0.3758230140014145, 0.8268106308031117, -0.3758230140014144, -0.3758230140014145, 0.22549380840084873, -0.07516460280028293, -0.3758230140014145, -0.07516460280028288, 0.22549380840084865, 0.22549380840084862, -0.3758230140014144, 0.22549380840084865, -0.3758230140014145, 0.5261522196019803, -0.07516460280028286, -0.3758230140014145, 0.5261522196019802, -0.0751646028002829]"
24.0 to 24.875,"[2, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,0.6764814252025461,"[0.6764814252025461, -0.22549380840084854, -0.5261522196019803, 0.07516460280028292, 0.07516460280028289, 0.37582301400141427, -0.5261522196019803, 0.07516460280028295, 0.37582301400141427, -0.22549380840084854, -0.22549380840084854, 0.07516460280028289, 0.37582301400141427, -0.22549380840084854, -0.22549380840084873, 0.6764814252025461, -0.22549380840084854, -0.22549380840084854, -0.22549380840084865, 0.3758230140014145, 0.37582301400141427, -0.5261522196019803, -0.22549380840084854, 0.07516460280028289]"
25.25 to 25.75,"[1, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,0.8268106308031117,"[0.8268106308031117, -0.3758230140014144, -0.3758230140014144, 0.22549380840084865, 0.22549380840084873, -0.07516460280028288, -0.3758230140014144, -0.0751646028002829, 0.22549380840084865, 0.22549380840084865, -0.3758230140014144, -0.07516460280028288, 0.5261522196019804, -0.3758230140014144, -0.3758230140014145, 0.5261522196019803, 0.22549380840084865, -0.3758230140014144, -0.07516460280028288, 0.5261522196019804, -0.07516460280028288, -0.3758230140014144, -0.0751646028002829, -0.07516460280028288]"
26.0 to 26.5,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",cMajor,0.727606875108999,"[0.727606875108999, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297]"
27.0 to 27.75,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",cMajor,0.40824829046386296,"[0.40824829046386296, -1.1331166295920985e-17, 3.399349888776295e-17, -1.1331166295920985e-17, 5.0990248331644434e-17, 0.40824829046386296, -0.4082482904638629, -1.6996749443881475e-17, -0.408248290463863, 0.40824829046386296, -1.1331166295920985e-17, -0.4082482904638629, 0.40824829046386296, -1.1331166295920985e-17, -0.4082482904638629, -1.1331166295920985e-17, -3.399349888776295e-17, 0.40824829046386296, -0.4082482904638629, 0.40824829046386296, -1.1331166295920985e-17, 3.399349888776295e-17, -1.1331166295920985e-17, -0.40824829046386296]"
28.08333333 to 28.95833333,"[2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",fMajor,1.0,"[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 1.0, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326]"
29.0 to 29.75,"[2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",fMajor,0.7745966692414836,"[0.25819888974716115, 0.2581988897471612, -0.25819888974716115, -0.25819888974716115, -0.25819888974716115, 0.7745966692414836, -0.2581988897471611, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.2581988897471611, -0.25819888974716115, 0.7745966692414836, -0.25819888974716115, -0.25819888974716115, -0.25819888974716115]"
30.25 to 30.66666667,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",fMajor,0.7745966692414836,"[0.25819888974716115, 0.2581988897471612, -0.25819888974716115, -0.25819888974716115, -0.25819888974716115, 0.7745966692414836, -0.2581988897471611, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.2581988897471611, -0.25819888974716115, 0.7745966692414836, -0.25819888974716115, -0.25819888974716115, -0.25819888974716115]"
31.0 to 31.875,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,0.9505863757867167,"[0.9505863757867167, -0.3168621252622389, -0.3168621252622389, -0.0633724250524478, 0.19011727515734345, 0.19011727515734342, -0.31686212526223906, -0.0633724250524478, 0.19011727515734342, 0.19011727515734328, -0.3168621252622389, -0.31686212526223906, 0.6970966755769256, -0.3168621252622389, -0.31686212526223906, 0.4436069753671347, 0.19011727515734328, -0.3168621252622389, -0.3168621252622389, 0.4436069753671347, 0.19011727515734342, -0.31686212526223906, -0.0633724250524478, -0.31686212526223906]"
32.0 to 32.66666667,"[3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,0.9045340337332909,"[0.9045340337332909, -0.3015113445777636, -0.3015113445777636, -0.10050378152592121, 0.10050378152592121, 0.3015113445777636, -0.3015113445777636, -0.10050378152592121, 0.3015113445777636, 0.10050378152592121, -0.3015113445777636, -0.3015113445777636, 0.7035264706814485, -0.3015113445777636, -0.3015113445777636, 0.502518907629606, 0.10050378152592121, -0.3015113445777636, -0.3015113445777636, 0.3015113445777636, 0.3015113445777636, -0.3015113445777636, -0.10050378152592121, -0.3015113445777636]"
33.0 to 33.875,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,0.7745966692414837,"[0.7745966692414837, -0.25819888974716115, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, 0.25819888974716115, -0.2581988897471611, -0.25819888974716115, 0.25819888974716115, 0.2581988897471612, -0.2581988897471612, -0.25819888974716115, 0.7745966692414837, -0.2581988897471611, -0.25819888974716115, 0.25819888974716115, 0.2581988897471612, -0.2581988897471612, -0.2581988897471611, 0.25819888974716104, 0.25819888974716115, -0.25819888974716115, -0.25819888974716115, -0.25819888974716115]"
34.25 to 34.70833333,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",cMajor,0.8268106308031116,"[0.8268106308031116, -0.3758230140014144, -0.0751646028002829, 0.2254938084008487, -0.07516460280028292, 0.22549380840084862, -0.3758230140014145, 0.22549380840084873, -0.07516460280028288, 0.22549380840084865, -0.3758230140014145, -0.37582301400141455, 0.5261522196019803, -0.3758230140014145, -0.37582301400141455, 0.5261522196019803, -0.07516460280028286, -0.0751646028002829, -0.3758230140014145, 0.5261522196019802, -0.0751646028002829, -0.0751646028002829, 0.2254938084008487, -0.3758230140014145]"
35.0 to 35.875,"[1, 0, 1, 0, 2, 2, 0, 1, 0, 0, 0, 0]",cMajor,0.5703518254720302,"[0.5703518254720302, 0.06337242505244779, -0.19011727515734336, -0.1901172751573434, 0.06337242505244783, 0.3168621252622389, -0.44360697536713467, 0.06337242505244783, -0.19011727515734336, 0.06337242505244779, 0.3168621252622389, -0.44360697536713467, 0.3168621252622389, 0.06337242505244779, -0.19011727515734336, 0.06337242505244786, 0.06337242505244779, 0.3168621252622389, -0.44360697536713467, 0.3168621252622389, 0.31686212526223906, -0.4436069753671347, 0.0633724250524478, -0.44360697536713467]"
36.25 to 36.91666667,"[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]",gMajor,0.5261522196019804,"[0.22549380840084865, -0.0751646028002829, 0.2254938084008487, -0.07516460280028293, -0.3758230140014145, 0.22549380840084865, -0.3758230140014144, 0.5261522196019804, -0.07516460280028288, -0.3758230140014144, 0.5261522196019804, -0.3758230140014145, -0.07516460280028286, -0.0751646028002829, 0.22549380840084873, 0.22549380840084865, -0.3758230140014144, 0.5261522196019804, -0.3758230140014144, -0.07516460280028288, 0.22549380840084865, -0.3758230140014144, 0.5261522196019804, -0.37582301400141455]"
37.0 to 37.91666667,"[2, 0, 1, 0, 1, 0, 0, 2, 0, 1, 0, 1]",cMajor,0.7745966692414833,"[0.7745966692414833, -0.5163977794943223, -3.583229404124382e-17, -1.433291761649753e-17, -5.016521165774134e-17, 0.25819888974716115, -0.5163977794943222, 0.5163977794943223, 0.0, -6.449812927423886e-17, -0.25819888974716115, -0.2581988897471611, 0.5163977794943223, -0.5163977794943222, -5.016521165774134e-17, 0.5163977794943223, -0.25819888974716115, -3.583229404124382e-17, -0.5163977794943222, 0.5163977794943223, 5.733167046599012e-17, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115]"
38.125 to 38.875,"[2, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 1]",cMajor,0.5703518254720302,"[0.5703518254720302, -0.19011727515734328, -0.19011727515734336, -0.44360697536713467, 0.31686212526223906, 0.3168621252622388, -0.44360697536713467, 0.06337242505244779, 0.06337242505244776, 0.06337242505244779, 0.06337242505244783, -0.19011727515734345, 0.5703518254720302, -0.19011727515734328, 0.06337242505244783, 0.06337242505244778, 0.06337242505244779, 0.06337242505244779, -0.44360697536713467, 0.31686212526223906, 0.3168621252622388, -0.44360697536713467, -0.1901172751573434, -0.19011727515734345]"
39.125 to 39.875,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",fMajor,0.4082482904638631,"[0.408248290463863, -0.408248290463863, 0.0, 0.0, 2.2662332591841973e-17, 0.4082482904638631, -0.408248290463863, 0.408248290463863, 6.79869977755259e-17, 0.0, -0.4082482904638631, 2.2662332591841973e-17, 0.4082482904638631, -0.4082482904638631, 2.2662332591841973e-17, 0.408248290463863, -0.408248290463863, -4.5324665183683945e-17, -0.408248290463863, 0.408248290463863, 6.79869977755259e-17, 0.0, 0.0, 2.2662332591841973e-17]"
40.75 to 40.75,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,0.7745966692414836,"[0.7745966692414836, -0.2581988897471612, -0.25819888974716115, 0.25819888974716115, 0.25819888974716115, -0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.2581988897471612, 0.25819888974716115, -0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115, -0.25819888974716115, 0.2581988897471612, 0.25819888974716115, -0.25819888974716115, -0.25819888974716115, 0.7745966692414836, -0.2581988897471612, -0.25819888974716115, 0.25819888974716115, -0.25819888974716115]"
41.0 to 41.875,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 0]",fMinor,0.5261522196019803,"[0.22549380840084862, -0.07516460280028286, 0.22549380840084862, 0.2254938084008487, -0.3758230140014145, 0.22549380840084865, -0.3758230140014145, 0.5261522196019802, -0.3758230140014144, -0.0751646028002829, 0.2254938084008487, -0.37582301400141455, -0.0751646028002829, -0.07516460280028288, -0.0751646028002829, 0.22549380840084862, -0.3758230140014144, 0.5261522196019803, -0.3758230140014145, 0.22549380840084873, -0.07516460280028286, -0.0751646028002829, 0.5261522196019802, -0.3758230140014145]"
42.0 to 42.875,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",cMajor,0.8268106308031116,"[0.8268106308031116, -0.07516460280028288, -0.3758230140014144, 0.22549380840084865, -0.07516460280028289, 0.22549380840084865, -0.3758230140014144, 0.22549380840084865, -0.07516460280028288, -0.07516460280028286, -0.07516460280028288, -0.3758230140014145, 0.22549380840084865, -0.07516460280028288, -0.3758230140014144, 0.5261522196019803, -0.07516460280028288, -0.07516460280028286, -0.3758230140014144, 0.5261522196019802, 0.22549380840084865, -0.3758230140014144, 0.22549380840084865, -0.3758230140014145]"
43.25 to 43.66666667,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",gMajor,0.8164965809277259,"[0.4082482904638629, -0.40824829046386296, 5.665583147960492e-17, -2.266233259184197e-17, 0.408248290463863, -0.40824829046386296, -0.40824829046386296, 0.8164965809277259, -0.40824829046386296, -3.399349888776295e-17, 2.266233259184197e-17, 4.532466518368394e-17, -3.399349888776295e-17, -0.40824829046386296, 0.408248290463863, 4.532466518368394e-17, -2.266233259184197e-17, 3.399349888776295e-17, -0.40824829046386296, 0.8164965809277259, -0.40824829046386296, -0.40824829046386296, 0.40824829046386296, 2.266233259184197e-17]"
44.0 to 44.875,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",cMajor,0.5261522196019804,"[0.5261522196019804, -0.3758230140014145, -0.0751646028002829, -0.07516460280028286, -0.07516460280028288, 0.5261522196019804, -0.3758230140014145, 0.22549380840084865, 0.2254938084008488, -0.07516460280028296, -0.3758230140014145, -0.07516460280028293, 0.5261522196019804, -0.37582301400141455, -0.07516460280028293, 0.5261522196019804, -0.3758230140014145, -0.0751646028002829, -0.3758230140014145, 0.22549380840084865, 0.2254938084008488, -0.0751646028002829, -0.07516460280028286, -0.07516460280028288]"
45.0 to 45.91666667,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",fMinor,0.6831300510639733,"[0.2927700218845598, -0.09759000729485326, 0.2927700218845598, -0.0975900072948533, -0.09759000729485331, 0.29277002188455986, -0.4879500364742665, 0.29277002188455986, -0.4879500364742665, 0.29277002188455986, 0.29277002188455997, -0.48795003647426666, 0.29277002188455986, -0.0975900072948533, -0.09759000729485336, -0.0975900072948533, -0.09759000729485326, 0.6831300510639733, -0.4879500364742666, 0.29277002188456, -0.09759000729485326, -0.09759000729485325, 0.29277002188455986, -0.4879500364742666]"
